bay_id,slot_num,typedesc,fromday,today,starttime,endtime,duration_mins,disabilityext_mins,plain_english,is_strict,rule_category,id,exemption
24849,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4039,
30722,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4040,
30722,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4041,
30277,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4042,
30277,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4043,
25870,1,4P Meter,1,6,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4044,
25870,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4045,
27910,1,2P,1,0,07:30:00,23:00:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4046,
25246,1,1P,1,5,07:30:00,16:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4047,
23917,1,2P,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4048,
23917,2,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4049,
23917,4,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4050,
26353,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4051,
26353,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4052,
27056,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4053,
27056,2,2P,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4054,
27056,3,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4055,
21864,1,3P Meter,1,5,10:00:00,16:00:00,180.0,360.0,Park for up to 3 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4056,
21864,3,P 10 Mins,1,5,15:00:00,16:00:00,10.0,20.0,Restriction: P 10 Mins. Check the physical sign for full details.,False,timed,4057,
26939,1,4P Meter,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4058,
26408,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4059,
26408,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4060,
24608,1,4P Meter,1,6,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4061,
24608,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4062,
30774,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4063,
30774,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4064,
24296,1,4P Meter,1,6,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4065,
24296,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4066,
24290,1,4P Meter,1,6,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4067,
24290,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4068,
30790,1,3P Meter,1,6,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4069,
30790,2,3P,0,0,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. No payment required.,False,timed,4070,
30789,1,3P Meter,1,6,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4071,
30789,2,3P,0,0,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. No payment required.,False,timed,4072,
29762,1,1P,1,0,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4073,
25217,1,1P Meter,1,6,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4074,
25217,2,2P,1,6,18:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4075,
25217,3,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4076,
29347,1,2P Meter,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4077,
29326,1,Loading Zone 30M 722,1,5,07:30:00,19:30:00,30.0,0.0,Loading zone — for commercial vehicles loading or unloading goods only. Passenger vehicles may not use this space during these hours.,True,loading,4078,
29326,2,2P,6,6,07:30:00,19:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4079,
27799,1,3P,1,0,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. No payment required.,False,timed,4080,
29337,1,2P Meter,1,5,09:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4081,
28426,1,3P,1,5,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. No payment required.,False,timed,4082,
29332,1,2P Meter,1,5,09:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4083,
29389,1,1P Meter,1,6,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4084,
29389,2,1P,0,0,07:30:00,23:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4085,
29350,1,1/2P Meter,1,6,07:30:00,18:30:00,30.0,60.0,Park for up to 30 minutes. Pay at the parking meter.,False,timed,4086,
29350,2,2P,1,6,18:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4087,
28914,1,1P Meter,1,5,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4088,
28422,1,3P,1,5,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. No payment required.,False,timed,4089,
25785,1,2P Meter,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4090,
28494,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4091,
28494,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4092,
25313,1,1P,1,0,07:30:00,22:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4093,
29888,1,4P Meter,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4094,
29648,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4095,
29648,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4096,
29894,1,3P Meter,1,6,07:30:00,20:30:00,180.0,360.0,Park for up to 3 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4097,
29894,2,3P,0,0,07:30:00,18:30:00,180.0,360.0,Park for up to 3 hours. No payment required.,False,timed,4098,
29937,1,2P Meter,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4099,
25799,1,4P Ticket A,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Display a valid parking ticket purchased from the ticket machine.,False,timed,4100,
25799,2,2P,6,6,07:30:00,12:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4101,
25793,1,4P Meter,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4102,
25931,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4103,
25931,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4104,
25836,1,2P Ticket A,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Display a valid parking ticket purchased from the ticket machine.,False,timed,4105,
25836,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4106,
29745,1,2P,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4107,
29745,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4108,
29953,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4109,
29953,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4110,
27251,1,2P,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4111,
23907,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4112,
23907,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4113,
26750,1,Loading Zone 30M 722,1,0,07:30:00,19:30:00,30.0,0.0,Loading zone — for commercial vehicles loading or unloading goods only. Passenger vehicles may not use this space during these hours.,True,loading,4114,
29430,1,2P Meter,1,5,09:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4115,
25021,1,1P Meter,1,6,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4116,
25021,2,2P,1,6,18:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4117,
25021,3,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4118,
23238,1,2P Ticket A,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Display a valid parking ticket purchased from the ticket machine.,False,timed,4119,
23238,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4120,
27352,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4121,
27118,1,2P Meter,1,5,09:30:00,16:00:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4122,
29436,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4123,
29436,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4124,
29445,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4125,
25707,1,4P Ticket A,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Display a valid parking ticket purchased from the ticket machine.,False,timed,4126,
27193,1,Loading Zone 15M,1,6,07:30:00,18:30:00,15.0,0.0,Loading zone — for commercial vehicles loading or unloading goods only. Passenger vehicles may not use this space during these hours.,True,loading,4127,
27193,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4128,
21823,1,2P Meter,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4129,
25710,1,1P Meter,1,6,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4130,
25710,2,2P,1,6,18:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4131,
25710,3,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4132,
25818,1,2P Meter,1,6,07:30:00,20:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4133,
25818,2,1P,0,0,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4134,
24363,1,4P,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. No payment required.,False,timed,4135,
29431,1,2P Meter,1,5,09:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4136,
30008,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4137,
30008,2,2P,0,0,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. No payment required.,False,timed,4138,
27866,1,4P,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. No payment required.,False,timed,4139,
29468,1,4P Meter,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4140,
25705,1,2P Meter,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4141,
26312,1,1P Meter,1,5,07:30:00,18:30:00,60.0,120.0,Park for up to 1 hour. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4142,
25274,1,1P,1,5,07:30:00,16:00:00,60.0,120.0,Park for up to 1 hour. No payment required.,False,timed,4143,
26600,1,2P Ticket A,1,5,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Display a valid parking ticket purchased from the ticket machine.,False,timed,4144,
23133,1,4P Meter,1,5,07:30:00,18:30:00,240.0,480.0,Park for up to 4 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4145,
25825,1,Loading Zone 15M,1,0,07:30:00,19:30:00,15.0,0.0,Loading zone — for commercial vehicles loading or unloading goods only. Passenger vehicles may not use this space during these hours.,True,loading,4146,
29420,1,2P Meter,1,6,07:30:00,18:30:00,120.0,240.0,Park for up to 2 hours. Pay at the parking meter before leaving your vehicle. A fine of approximately $115 applies if you overstay.,False,timed,4147,
