bay_id,slot,type_desc,category,from_day,to_day,from_day_name,to_day_name,days_human,start_time_human,end_time_human,duration_mins,duration_human,disability_ext_mins,disability_ext_human,effective_on_ph,exemption,plain_english,active_now
6833,1,4P Ticket A,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,True
6833,2,4P Ticket A,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,240,4 hours,480,8 hours,False,,Park for up to 4 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 8 hours. Free to park outside these hours.,False
3867,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
3867,2,1/4P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,9pm,15,15 minutes,30,30 minutes,True,,Park for up to 15 minutes on Monday to Sunday between 7:30am to 9pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours. Also applies on public holidays.,True
3867,3,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3031,1,1/2P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,30,30 minutes,60,1 hour,False,A RPE,Park for up to 30 minutes on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 1 hour. Exempt: A RPE. Free to park outside these hours.,True
3031,2,1/2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,True
3031,3,1/2P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,30,30 minutes,60,1 hour,False,A RPE,Park for up to 30 minutes on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 1 hour. Exempt: A RPE. Free to park outside these hours.,False
3623,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
3623,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3026,1,1/2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,30,30 minutes,60,1 hour,False,,Park for up to 30 minutes on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 1 hour. Free to park outside these hours.,True
3147,1,3P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,180,3 hours,360,6 hours,False,,Park for up to 3 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 6 hours. Free to park outside these hours.,True
3147,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3932,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,11pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 11pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
3932,2,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,11pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
2327,1,Loading Zone 15M,loading,1,5,Monday,Friday,Monday to Friday,9:30am,7:30pm,15,15 minutes,0,,False,,Loading zone — commercial vehicles only on Monday to Friday 9:30am to 7:30pm. Regular parking allowed outside these hours.,True
2327,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
2327,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
8145,1,2P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,11pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
8145,2,1P,timed_free,6,0,Saturday,Sunday,weekends,7:30am,11pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on weekends between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
8472,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
5894,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5894,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
619,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
619,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
3720,1,1P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,A RPE,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: A RPE. Free to park outside these hours.,True
3720,2,1P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,60,1 hour,120,2 hours,False,A RPE,Park for up to 1 hour on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: A RPE. Free to park outside these hours.,False
8495,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
2440,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 8:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
2440,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
8584,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,11pm,120,2 hours,240,4 hours,True,Resident Permit Area 1B,Park for up to 2 hours on Monday to Sunday between 7:30am to 11pm. No payment required. Disability permit holders may stay up to 4 hours. Exempt: Resident Permit Area 1B. Free to park outside these hours. Also applies on public holidays.,True
7906,1,1P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,10pm,60,1 hour,120,2 hours,True,,Park for up to 1 hour on Monday to Sunday between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours. Also applies on public holidays.,True
6172,1,Loading Zone 15M,loading,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,15,15 minutes,0,,True,,Loading zone — commercial vehicles only on Monday to Sunday 7:30am to 6:30pm. Regular parking allowed outside these hours. Also applies on public holidays.,True
6373,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6373,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6174,1,2P Disabled Only,disability,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,0,,False,,Disability permit holders only — max stay 2 hours. Applies Monday to Saturday 7:30am to 6:30pm.,True
6378,1,Loading Zone 30M,loading,1,0,Monday,Sunday,Monday to Sunday,7:30am,6:30pm,30,30 minutes,0,,False,,Loading zone — commercial vehicles only on Monday to Sunday 7:30am to 6:30pm. Regular parking allowed outside these hours.,True
7935,1,2P,timed_free,1,0,Monday,Sunday,Monday to Sunday,7:30am,10pm,120,2 hours,240,4 hours,True,,Park for up to 2 hours on Monday to Sunday between 7:30am to 10pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours. Also applies on public holidays.,True
3591,1,1P,timed_free,1,5,Monday,Friday,Monday to Friday,7:30am,6:30pm,60,1 hour,120,2 hours,False,A RPE,Park for up to 1 hour on Monday to Friday between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: A RPE. Free to park outside these hours.,True
3591,2,1P,timed_free,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,60,1 hour,120,2 hours,False,A RPE,Park for up to 1 hour on Saturdays only between 7:30am to 12:30pm. No payment required. Disability permit holders may stay up to 2 hours. Exempt: A RPE. Free to park outside these hours.,False
1738,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1738,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1738,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
6196,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
6196,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
6650,1,Loading Zone 1HR,loading,1,0,Monday,Sunday,Monday to Sunday,12am,11:59pm,60,1 hour,0,,True,,Loading zone — commercial vehicles only on Monday to Sunday 12am to 11:59pm. Regular parking allowed outside these hours. Also applies on public holidays.,True
5602,1,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 9:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5602,2,2P Meter,timed_paid,6,6,Saturday,Saturday,Saturdays only,7:30am,12:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Saturdays only between 7:30am to 12:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
4878,1,P/ 15 Min -No Park,timed_free,1,5,Monday,Friday,Monday to Friday,4am,6:30am,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 4am to 6:30am. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
4878,2,2P Meter,timed_paid,1,5,Monday,Friday,Monday to Friday,9am,4pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Friday between 9am to 4pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
4878,3,P/ 15 Min -No Park,timed_free,1,5,Monday,Friday,Monday to Friday,7pm,9pm,15,15 minutes,30,30 minutes,False,,Park for up to 15 minutes on Monday to Friday between 7pm to 9pm. No payment required. Disability permit holders may stay up to 30 minutes. Free to park outside these hours.,False
5754,1,2P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,True
5754,2,2P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1735,1,1P Meter,timed_paid,1,6,Monday,Saturday,Monday to Saturday,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Monday to Saturday between 7:30am to 6:30pm. Pay at the meter. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,True
1735,2,2P,timed_free,1,6,Monday,Saturday,Monday to Saturday,6:30pm,8:30pm,120,2 hours,240,4 hours,False,,Park for up to 2 hours on Monday to Saturday between 6:30pm to 8:30pm. No payment required. Disability permit holders may stay up to 4 hours. Free to park outside these hours.,False
1735,3,1P,timed_free,0,0,Sunday,Sunday,Sundays only,7:30am,6:30pm,60,1 hour,120,2 hours,False,,Park for up to 1 hour on Sundays only between 7:30am to 6:30pm. No payment required. Disability permit holders may stay up to 2 hours. Free to park outside these hours.,False
